Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
192145.0,4.201323199547657,-2.608903693870214,2.989685853817623,-2.8018589616153786,1.0651995019161,-2.070817701422696,0.3521246682834897,-1.4641318865798227,4.779749697390331,-2.593921977500902,1.99069036355458,-0.1487674129946851,0.704333903729913,-0.12681088391336898,0.204736664800766,1.0895904512469503,-0.5524147612183725,1.507440296587088,0.40994732643553,-0.211377269565316,-0.108300525671307,0.119161872585019,-0.0467839412908469,-0.367951315396942,0.385235351875061,-0.690885810264191,0.0715474942967868,0.0120276517781301,104.625,0
292271.0,4.455148119666656,-2.0698797081148665,-0.043842504779816674,-1.3658575028391562,2.122154897832565,-3.582347771627238,1.9239952190825595,-2.1599526042825703,2.7540173753252577,-2.7464772349542548,-0.459162255657949,1.0471552641255164,-0.86904960749179,-3.532590427556114,-0.1122511477019,1.1871424296817092,0.2996323131605538,1.3157214314871621,-0.124480046556721,0.0521553184905576,-0.0903141739758784,-0.311052623935448,-0.0486100678155833,-0.1306539920693,0.108066695938852,-0.30970814502076,-0.0146857194485089,0.0145553597223237,450.0,0
336904.0,1.7327513250976716,-1.7275425159529805,1.4774560887569699,-3.229243191912037,5.303460754720802,1.1748909075241607,2.214695522883385,-0.5500758453157923,2.0231317295554847,-2.2470693339370915,-0.873925261764632,1.7109233891167708,-0.582309430364493,-1.2010072711790774,-1.5003686777402,1.2087039779373852,-2.3954905807561127,1.0219871643895846,-1.70839625768788,-0.374821232187026,0.283711857878591,0.848965182532733,-0.0676177491752376,0.707872045721014,-0.637160402764054,-0.860369181719058,0.18042704005895,0.295687254243882,150.0,0
231186.0,3.333585374053179,-2.539723953952329,3.1965525966852733,-0.2962513924071472,0.030946414708317938,-2.135551918684237,1.0916584864240015,-1.234645391594836,2.873733848898563,-1.5443936159455076,-1.13732782420396,1.2196066013081523,-1.92257978061371,-1.7359047938696182,-0.400853640919618,0.7733629153209717,-0.93386124681401,1.7368476227373328,-0.256929677151402,-0.13180612902478,0.0364472729400303,0.204250284729943,-0.0681998279302516,0.689797153805514,0.352951197764739,-0.290254098502057,0.0685866883452798,0.0513289808240613,274.875,0
289259.0,2.8053156001915087,-0.5957288341487326,2.1579751534992098,-3.2535861027405817,3.4200550556053306,-2.5604131923278994,2.6166329711743583,-1.7952820686257378,0.8310371009489488,-3.0069083044620992,-0.820774546015816,1.5307445875812353,0.723053680998783,-2.3802843966900182,-0.306508385291929,1.1405073613685932,-0.9092590602864448,1.3125710980078584,0.0168821697794416,-0.0148175332114511,-0.261480067720934,-0.702277392135157,-0.0409026933827441,0.401636157172694,-0.507773278012597,0.111518587506874,0.111658524520397,0.197464559834207,79.475,0
238496.0,4.710277921284089,-3.3957848500310757,3.150673563061766,-1.8111719137512003,0.8767492191060573,-1.7503822791765804,1.0132688219434414,-1.2251625255093175,3.1684388764474307,-2.1023004615573186,-1.16937730531349,1.5905232854863969,-0.83650565900059,-1.6329339363892945,0.0962469277142585,0.9188601810010202,-0.9306961803987117,0.03641533324377749,0.267464991289716,0.0618298578103345,-0.185836053693152,-0.517652799868417,-0.0336916097307589,-0.371196914758892,0.0609305259619678,0.995225037443358,-0.0434391669709549,0.0221183812145686,357.9,0
315175.0,1.9199255292434467,-0.8094504976460316,0.3787134796337447,-2.601991647875563,2.675848536960808,-3.598891363812959,2.8585127916464512,-1.181472517478057,1.302469829618028,-1.473537420195034,0.60172779345744,1.6225707526311821,-1.36366973155011,-0.03777725251220426,-0.776483625290778,0.9724383802136707,-1.5704841311701867,1.2579601143551644,0.0640768029017135,-0.0103907070713048,0.291451341750608,0.917431538056349,-0.151670263734488,0.0935520602549896,-0.27113855350038,0.065230875183244,0.335118577347964,0.312263367586444,78.8,0
340647.0,4.4158910643923965,-1.8794534362280242,-0.07036283948067909,-1.1430058527333622,2.7669689026911395,-3.707945827384764,2.714117591580595,-1.6563268998446534,0.8979036875901927,-1.183923768855317,0.70773005794045,2.4577723224763965,0.18979187596982,-0.2735179645743058,-0.854490933613529,0.4461660145363632,-1.5762583336373022,1.2230965830100522,0.497595417445448,-0.214988913417087,0.332408862367589,1.16183852037155,-0.282679247294204,-0.243186537090166,0.85335941645606,0.120526626038934,-0.0791488947986438,-0.0966323324022627,100.0,0
265661.0,2.127354653949349,-2.1705675061604235,3.137076210706011,-2.1190885214300357,3.213575387470598,-2.9749060721248854,2.7935576082836757,-2.3140202178626716,2.7824652200854167,-1.5963410692433326,0.211710302164604,-0.5891144624419301,2.16875783963072,-0.4414415549733177,-1.11558834290548,0.8961806026479981,-0.6950234053457572,0.5633701028821192,-0.152889921617419,0.0140122169740736,-0.417012379022323,-0.668362205738685,-0.0824229028898464,0.0052204120807204,-0.465524560245645,0.0735768771444476,-0.13438953230818,0.0360581344706824,81.7,0
242548.0,4.508843857968734,-1.916793703852841,1.5262128634218037,-1.7420299343343661,2.975674019118618,-2.1942093161243257,2.280816501389732,-1.5223571009941932,1.0345306699758292,-1.5288971710779433,0.515769489174527,2.7770739630253307,1.22962237624913,-0.7343831083234366,0.175400631235257,1.8484497934389033,-2.248538123176568,1.1452365849181778,0.122166703156659,-0.0216232368292037,0.0171787922330154,0.11477473094422,-0.325516671124268,-1.30399824699524,0.953587643847779,-0.189297940626725,0.0048288685964353,-0.010473683213261,130.6,0
312974.0,5.050797840136455,-2.613389736907564,-0.6289712130130896,-2.416764103745663,2.2474608383301025,-3.642495404099468,2.478035990834549,-2.143380778086105,2.752175262344219,-2.3077025922103087,-0.868603314874931,2.3535209966276645,0.84732335112342,-2.4096200428891534,0.26151896121123,1.4207621801017978,-0.5225015921291967,1.1828621108959962,0.249611390773458,-0.130197194695094,-0.356018788634899,-0.824297456163202,0.173622425914569,-0.772155478176804,0.0017987833177085,-0.545688451413341,0.0074705302074819,-0.0264633459925388,99.975,0
229900.0,1.514722743492833,-2.5197381349703574,3.432728750489833,-0.3454992553299784,0.11108073174171693,-1.0545945060994262,1.541702646058692,-3.568641937264686,1.920424560929324,-2.0136277902330018,-0.667279414533904,1.4950162499268154,-0.401869177505745,-1.2484322833242767,1.27189645299083,1.417178585636113,-1.085250770863482,1.2246475216488022,0.34214876034087,-0.26757469039089,1.58549486602112,-0.444289606397547,-1.83598679222968,0.503039182140023,0.956273975497754,0.0282754083752773,0.484908832719389,0.117755021809036,1324.25,0
207911.0,4.122299900245474,-2.3585567281386006,2.2901357357678984,-2.1084741091250057,1.7984162645281774,-1.6480808089909569,1.7618443031119926,-1.6354393031679304,1.6026660052471613,-1.4562597726837423,0.242814157338512,1.8989165762599767,-0.485392352181248,-0.8635829373438476,0.724216197339469,1.6647556401902592,-1.7075422143358583,1.726969483000528,0.191008816263045,-0.0816347738217517,0.0375624372983607,0.0750223783721288,-0.238910396256594,-1.31604179394167,0.567314242827138,0.525826348567709,-0.0334933269846056,-0.0141010495246789,140.0,0
294416.0,5.207826885373468,-2.200666557261596,0.8589588094458314,-1.4079175387357874,2.102733859848051,-2.569051564694788,2.161565260880247,-1.9618083181852373,1.9871478309797235,-1.6881971005346565,-0.61939586948907,2.4200862202545332,0.729521451935306,-1.2867006001506136,-0.0338015596609294,1.3315317222286944,-1.0806304522808379,0.09404847344878386,0.138203383888909,-0.181586890366272,-0.280900234298021,-0.642920338314422,0.333148586382949,0.0645816145779625,-0.277073255376502,0.193127777723029,-0.0663959765184956,-0.0583818291390267,79.95,0
277778.0,2.1818499846684607,-1.1028245875101612,0.5435871290914203,-3.3917851983820544,4.117664092026619,-4.4000995070431905,3.0875794803206285,-2.6182710978204007,3.765192996129967,-0.778194526272034,0.127328328765054,-1.021738457483119,1.83894604230292,0.1605443575321306,-1.28916363006795,0.7385619621864988,-1.242632694025477,1.0387736986620466,-1.11713849453755,-0.114432237485438,-0.0202553725098692,0.992930924880938,-0.227494422095227,-0.0168690657174073,-1.2120233301015,-0.207606372333391,0.994117871429352,0.541649693355099,76.725,0
315148.0,2.223442289553761,-2.642446314566474,2.62133769843318,-4.325914889878874,2.9805437350838946,-2.1598209950067653,2.4042727767651395,-2.1425248826078964,-0.10993171423497045,-0.4512765419016113,0.162597766573105,1.1083123834685562,0.679128873028664,-1.319677890507279,-0.814164568641613,2.811168042477367,-1.412499456692158,0.5456860514029327,1.77400032444674,0.205779444349157,0.016145222294777,0.169718161149768,-0.115806831974076,-1.03269680154497,-0.846579791104018,-0.472030778862309,0.0376527355087843,-0.0243687737337737,75.25,0
315444.0,2.3051321176009605,-0.6670792542363801,2.1127515417348306,-2.0838431105092146,3.224581183661312,-2.003720849946705,3.250373897606089,-1.6519596938647627,1.465570519072235,-0.5567998387836733,-1.89071298883032,0.09950612803293377,-1.32629095133032,-1.0565793221586377,-0.078441216558333,0.24787953620320868,-1.5329588403100969,1.5214201964567557,1.07317776968703,0.351410325348489,-0.0759927123346879,0.333512375313098,-0.37784071671703,0.0088405322218568,0.192037595340283,-0.383144277613302,0.473292389789622,0.136921152601105,77.975,0
286724.0,4.836810545951373,-2.9651005026001926,0.11087214378381413,-1.997325845960292,3.191682596355287,-0.8350365157607673,2.0485520044549452,-1.1424816482965865,1.8025400983084339,-1.6129892038201996,0.890246218773315,2.1321746810427245,-0.470373141701732,-0.2960369782159158,0.417971485296777,0.307220846132543,-1.007314856820804,0.16344309225903786,-0.550093519361425,0.0097470160964158,0.218576815268764,0.460827336967077,-0.0130991631511885,-0.886821827574918,-0.114174018900287,0.762882748208139,-0.0924415233600596,-0.0719987259772645,442.375,0
343891.0,3.063568875680242,-3.0487344538689536,4.155622990600416,-3.440736659275987,1.1232090567900401,-1.2224698297913508,0.9650595146152614,-1.4585398986710119,0.6570860187314168,-1.6460806603840374,0.314544847072343,2.149349604870106,0.236531361597566,-2.0804309287775578,-0.113608802822522,0.687718104437969,-2.188237031151511,4.189909224703711,-1.01574748018031,-0.535741253500383,0.0013712533656434,0.550992294643328,-0.0238138298051114,0.741235102169794,-0.592316824527204,-0.362682836657956,0.20661934961446,0.12661341116969,465.5,0
211017.0,3.3056844257729137,0.16944186724921861,-0.31278160509867825,-0.8067123372912708,3.109957654449479,-2.6274307691427863,1.9259324905281927,-1.4773021098530519,1.5735468389412501,-1.2584305164172118,1.76650072760032,1.9027873595963596,0.401203692633476,-5.592909831332841,0.42885832076922,2.2875954026858167,1.3332885012844407,3.618890416501704,0.136916441382414,0.328480294849636,-0.187362159594344,-0.188568151567346,0.0627048508193304,-0.840978565162688,-0.272769477225333,-0.408794767099837,-0.0856395266800606,-0.172051200921866,77.325,0
222254.0,1.3494553796979392,-1.713035141941137,2.3876356142562143,-3.3212275814847727,3.243634973326879,-2.252556363539886,3.2291149549480678,-2.149715645715802,1.5498548305463822,-2.398013509380689,-1.78489337792643,0.770339068337146,-0.383704757393431,-0.7646960624041721,0.365653497042676,1.689027810424586,-2.208604743914958,1.3255886686555003,0.167605418474013,-0.227201873709036,0.647642112438161,-0.634982711476766,-0.390415277698357,-0.952166852496146,0.763357839144577,1.08984673190539,0.0099169948624321,-0.0155640101135074,399.875,0
214916.0,4.359385715936129,-2.400048125256743,4.176926561192089,0.6971571097628895,1.4382487050619348,-0.43859981194038816,1.393183518821815,-1.3246792672716052,1.9255343829884062,-1.2424210576877839,0.771798113634728,2.5785528843835555,-0.104056815274078,-1.7923733365654912,-1.96841252149562,1.5401143239500654,-1.3403870606595367,1.059382878255584,-0.713662356757983,-0.202787919209053,0.116352510536384,0.700234045236618,-0.090088851941859,0.271777078652435,0.491760297197056,0.212455184419844,0.0625387798482474,0.0159251743626552,78.8,0
319713.0,0.9100860650210849,-4.444917910882752,3.29475902575082,-4.090807587671272,3.936027039867135,-2.9358387435520816,0.3120771676866357,-1.0698731808185298,0.5289438469379213,-1.372650240529248,0.214634093916216,0.6699024171492689,-0.273995136993671,-1.5729744696112822,-0.34978488952731,2.7173134712451863,-1.7270452576508428,1.2841222410893065,0.682291656573884,0.61523120064349,0.641431506109738,1.12666553585711,0.0051495103130815,-0.474120046097694,0.0785378810669242,-0.0450951594531073,0.0422670953413807,0.154303705431535,80.5,0
344326.0,4.787469685850696,-3.0729606411134243,2.163089023586875,-2.4268504668716235,0.8302929110686827,-2.0847792757052215,0.9710826274073967,-1.7855090747504043,2.671728856749685,-1.3425935057825902,-1.05916158001964,2.1046636479313032,0.487797262449011,-1.8850467041526324,0.324526960663114,1.641448052755711,-1.9240901180948087,1.1075623437485613,-0.22064957627379,-0.131330939825376,0.166305136052818,0.681502839516215,0.126980725923378,-0.0423674732177787,-0.257824328247765,0.57263908189495,-0.0205771223442492,-0.0443580829498059,143.975,0
327164.0,4.591976759523454,-3.198763014625099,1.4698134606160773,-2.459865306493689,1.2260689895973216,-1.717358599569029,0.6733881792447698,-1.3158142418593586,2.4348615615410956,-1.4814619435584069,0.566548757976725,2.9339687596114987,1.16773602989367,-1.2292444524554629,0.163541876139267,2.3025864975093837,-2.561757832031437,2.1687056425619895,0.0933312033780772,0.092551351104595,0.245977536176499,0.651753183514401,0.070642778265477,0.275752691285537,-0.28751199243418,0.619767836932481,-0.053457642715542,-0.0414501660943343,286.0,0
251272.0,2.040153248956307,-0.9705294245969363,3.077958057939946,-0.7835335928062324,1.7766816074277831,-2.2543058207887454,2.7012291363599856,-0.6968032574518023,0.032256923601435006,-1.702935360368644,1.27029465516475,1.7311769177348617,-0.625690275006817,-0.2990717565620425,0.889943888703277,1.070930662022572,-0.9196762270819168,1.6883826740816668,1.74550042608368,0.359879312941418,0.227054079204536,0.242772268225807,0.0914997363636407,0.513352123653829,0.437109184541693,-0.103932841538976,-0.0972946783954323,0.0212566237415843,486.07500000000005,0
315740.0,3.675514424208733,-1.2257608747959992,1.7756306253418455,-2.561642911380135,2.503453231634898,-2.952820910809282,2.19592668312969,-1.5719127630661303,0.8877389564421266,-2.1755240605538857,0.767458927540415,1.7463169574364252,-0.254246401279654,-1.4120624774408261,0.0483949702062656,1.5375060196407573,-1.0112990414853265,2.144864033065525,0.134915574921224,-0.212410901460853,0.37719347500074,1.04452842417069,-0.164029732060783,-0.476672480326295,-0.347483185946945,-0.146638509686191,-0.0060707497610418,0.0270288085748264,111.25,0
204043.0,0.4853023055226315,-0.3486379650215361,5.289126101647654,-0.3666181355226921,2.0893963188095714,-1.2784114510336404,0.36445709781958224,-4.415681651198609,2.2163376305815397,-1.9128230945458218,-1.46916920483325,2.579907533333958,0.482039133746954,-2.223558125453712,-2.24212674996042,1.68281044790611,-1.6406491262228917,1.1534353662977384,-1.39413709779346,-0.807646628424434,2.99977831908177,-0.951072831950895,0.107290852254394,0.362646795917089,0.527176640241477,-0.0709443761524109,0.217063125427925,0.107640571361376,75.0,0
224446.0,4.500972784945286,-2.6010050832417657,1.2444947218289988,-2.7483138538788623,1.8408150959029366,-3.185468889852734,2.0505851499246144,-2.1791800848218363,1.4124133273273622,-1.1839167869069793,0.924216241578856,1.4516395873916264,-1.42397459189763,-0.6191458519567481,0.24508875314767,1.4631074030012647,-1.3747715787254817,1.1986482381264436,0.525904693156066,-0.043318563268878,-0.003768997144897,-0.205039224967884,-0.165676784025436,0.0619057064078928,0.497715852961035,1.07234972768909,-0.136758561670226,-0.0167322378523292,219.525,0
246287.0,2.554794391504461,-1.6025539495418295,3.992472102849508,-1.836946776854496,2.172613574002571,-2.364994577874183,2.1528737582571518,-1.692360324644508,0.7307483562670214,-1.9120839104327987,1.20914613894591,2.1205072132215337,0.210555629308734,-1.4446951563577677,0.204989240738111,1.6619685943830267,-1.2965027809131657,1.6876510869636114,0.322336992498682,0.151546152029592,-0.230409857552803,-0.628655087924065,-0.060909891585453,-0.0508236456907953,-0.140638637245447,0.0745839311820958,0.24083726978456,0.0852487859824749,92.9,0
231627.0,4.4511927426337,-2.0420553151466674,3.372194930186188,-0.7751705719177912,1.4057891654916044,-2.244471535905617,1.1398705637744981,-1.9186586619404182,2.561139886704618,-1.614438677718042,-0.849357548909826,1.3292410580152016,-0.992428107486814,-1.026849541375706,0.741892566465497,1.6283238229161976,-1.47315678738217,1.1511298169419277,-0.35316546927155,-0.211513083454564,-0.0230020244829921,0.0464032871289399,0.0135825087940511,0.344348301244828,0.356429025100268,-0.395134411098034,0.0634785959504795,0.0353472446774661,77.95,0
321675.0,1.9756414107304372,-0.270302052490223,1.4757807120189455,-2.8778568239237896,2.608035583084857,-2.6183168421715175,2.0404063118258753,-1.162125508850384,1.8814055632091002,-1.9031379950589589,0.320234553810874,1.3633997134779112,-0.904652220246329,-2.7166557733579233,-1.36357406865765,0.9204567980926308,-0.1497540391027794,2.164465857381744,0.0617424505835717,0.301885701942736,-0.0123563486263573,0.300458325655878,-0.223503725138285,0.118047126496241,0.0043992389666375,0.57967503309751,0.560917104882922,0.374480322703073,82.125,0
260077.0,2.265223069850261,-1.9301862591363603,2.7236606122926723,-2.7012130523594386,3.1724624453406705,-2.8101113920739476,2.8319442570443893,-1.6781093414622057,1.7916912873881847,-2.0660761036693627,-1.21729744972727,1.0973895921028847,-1.14571686634261,-1.4109011517055046,-0.384017547536502,0.67957693133189,-1.687965444141295,1.19313040380797,0.148877818450257,0.0732770669801834,-0.193682839114606,-0.536336354600875,-0.0366447593329645,-0.186889679383262,-0.137094388193928,0.263103495960917,-0.148153337833215,-0.0964198906422446,200.125,0
217867.0,4.339520969490247,-3.2064937603815746,2.589263070937161,-2.824694266395643,1.4826444741989382,-1.6253456030867557,0.7474783736259845,-1.7112307245898966,3.706380029512763,-2.557602289781861,-0.836441531119588,2.4384276753484344,1.11024931013504,-1.759045163113569,1.49543007156775,0.8096039301722832,-1.1195360187687111,1.2355237265534744,0.400587100041641,0.0743520123966938,0.162360242925841,0.680060943707487,-0.278389921925231,-0.698794381315014,0.671888311069318,-0.459572272532587,0.103867470095022,0.0349595110611001,249.25,0
240239.0,2.249053610093808,-2.9147377369833065,4.635526001639478,-3.346275254226566,0.8985260580112369,-1.5736047998343603,0.8884900611404557,-0.6858379748988376,1.702543713569368,-1.5397564466996003,-1.32443026229093,1.2273641054765565,-0.50470085477205,-3.0435468380917183,-1.79827917206511,1.8171082240902716,-0.18982164878987842,-0.7986678933919172,-0.0402152371148067,-0.125954243916974,0.289102936304106,1.03680668303765,-0.254249562025927,0.137405544455076,-0.164631620351835,-0.273350352810549,-0.385028386737672,-0.139066801012591,77.5,0
343308.0,4.43991630957985,-2.421638510943365,0.5935477437496445,-2.341858059637836,2.527321252902092,-2.0047494637977246,2.297172434176366,-2.275104635705434,1.9269189252270669,-1.0309035038863255,0.171158072943591,2.9874134482507735,0.893903989182848,-0.9893915296909326,-0.666714497358878,2.010582046086799,-1.8900232962111967,0.9298290689504553,0.815110899593532,-0.134159568542286,-0.296444929248743,-0.713837034486315,0.193348845175368,-1.01690862237444,-0.167336878215877,0.23928678467404,-0.0709803982612864,-0.0789614273112122,78.225,0
300353.0,5.214730883533582,-2.355893827056796,0.4260067287655062,0.8845444007084905,2.84472284810365,-1.9422172057722231,2.2939504241695245,-1.2393022738357762,0.24023308838480809,0.24713876918320513,-0.187044681142222,0.6063164527774303,-1.57290431012227,-0.11270229401576576,-0.993345465479328,2.623355959346692,-2.4221077527369093,1.4748558875215876,-1.00311174665194,-0.0449692412686918,0.0845039068130141,-0.265799969715436,-0.0306472877954634,0.0166653162078061,0.10237778208066,-0.0597986809566588,-0.119530333786143,-0.0459868624775004,453.22499999999997,0
233152.0,-1.3412254137657351,-6.753252532003272,2.6474162608551457,-0.18201650424969662,-2.9892977308832003,1.179098103447406,7.8127916966908,-1.9071699652336838,1.5028625270467095,-4.089764537950657,-1.08494949292431,1.4154246812160913,-0.334144560677982,-2.385233766232017,-2.14083932417362,0.20191413585669565,-0.943965652324207,0.6189889311409311,-0.903262860797513,4.05113882031672,0.809442656830176,-0.794299619527663,4.3766929599836,0.147333070365146,1.18743089351769,-0.672868078177513,-0.571269060239342,0.219719749943225,4833.424999999999,0
307519.0,5.6254566786157545,-1.8153264859299338,-0.2779641962889677,-1.3440552751157508,2.7460043052418697,-3.8565447108831705,2.1172260925896333,-1.9109968287571673,2.1200416288616175,-2.764583430951062,2.13458455012769,2.0496553072948585,0.176643225053955,-4.189073684498499,-0.0422550947421942,1.6270904329999205,1.3470880675072825,2.906274441446455,-0.204020918976494,-0.124123604187739,-0.01198486076578,0.182085624185525,-0.0463074447910289,-0.18123885634947,0.351411227801162,-0.544396257269098,0.0320086200231229,0.0067565042680448,87.5,0
182069.0,-7.12525429293809,2.016091394959233,1.9604781827569309,-4.030816920440191,1.9082719993460133,-2.5437002030290303,4.59052879792552,-4.749513982622488,12.091546112193722,10.042568454338888,2.19673260769679,-1.3024578507478028,1.17725382922436,-6.01430257666575,-1.18273814058919,-0.46170107646285363,-1.9345376725454577,-0.15703548225990566,-1.29948072889647,3.47122863149563,-2.55751307913737,-0.120593603254795,0.238501958491782,0.827568143876421,1.60973420101238,0.038405559515663,0.468713118433421,-0.414337912689096,75.025,0
207632.0,4.0133194123161156,-3.2761847207704173,3.5673679289166484,-1.8796264887314669,1.090681192753025,-1.4550378529834083,0.5044336477144882,-1.2624512760255036,3.436406260084079,-2.163507085325588,-2.38031213312132,0.9885715388962699,-2.06784329359703,-2.308847590737729,-1.30656701942702,0.750424961020919,-0.2905375751193995,0.7574452076547995,1.03231755017883,-0.130493074399895,-0.293914963456204,-0.550126553626863,-0.0993191938309012,-0.406141757454432,0.275550934240414,1.08418089880971,-0.0260338677519448,0.009225209415074,191.625,0
208259.0,3.889445430336439,-2.5645376103337116,1.266693446954761,-1.9963719639274629,2.149102870828499,-2.7342152315673784,1.2304974965790305,-1.6661664026537863,1.6901547870577578,-1.4808898653452034,1.17482888040969,1.6696649886310608,-0.733384207984427,-1.5309889044974379,0.520152723353414,2.3757695202181837,-1.5960666443141969,1.8010828919401547,0.223534745052894,-0.12045482274952,-0.269125894044047,-0.854870269567978,0.0876257600780447,-0.0680748179545777,0.199305483990508,0.100878888771917,-0.0332582293741201,0.0150996056491668,77.225,0
